row_id,crop,region,year,driver_group,signed_group_shap,adverse_contribution,predicted_residual,observed_residual,base_value,reconstruction_error
Barley|Colorado|2016|spring,Barley,Colorado,2016,heat,0.08063031743271429,0.0,0.20949014122422643,-0.5095273846155033,-1.96217552381899e-14,8.271161533457416e-15
Barley|Colorado|2016|spring,Barley,Colorado,2016,drought,0.0604208070160434,0.0,0.20949014122422643,-0.5095273846155033,-1.96217552381899e-14,8.271161533457416e-15
Barley|Colorado|2016|spring,Barley,Colorado,2016,frost_cold,0.05359162896328663,0.0,0.20949014122422643,-0.5095273846155033,-1.96217552381899e-14,8.271161533457416e-15
Barley|Colorado|2016|spring,Barley,Colorado,2016,excess_rain,0.03533157906429514,0.0,0.20949014122422643,-0.5095273846155033,-1.96217552381899e-14,8.271161533457416e-15
Barley|Colorado|2016|spring,Barley,Colorado,2016,radiation,-0.013432099767318106,0.013432099767318106,0.20949014122422643,-0.5095273846155033,-1.96217552381899e-14,8.271161533457416e-15
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,heat,0.00810272838846276,0.0,0.10517859613896041,0.2596310769230761,-1.96217552381899e-14,1.762479051592436e-15
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,drought,0.010454258667470434,0.0,0.10517859613896041,0.2596310769230761,-1.96217552381899e-14,1.762479051592436e-15
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,frost_cold,0.04429483373458011,0.0,0.10517859613896041,0.2596310769230761,-1.96217552381899e-14,1.762479051592436e-15
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,excess_rain,0.027425579040770934,0.0,0.10517859613896041,0.2596310769230761,-1.96217552381899e-14,1.762479051592436e-15
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,radiation,-0.0026257153176616806,0.0026257153176616806,0.10517859613896041,0.2596310769230761,-1.96217552381899e-14,1.762479051592436e-15
Barley|Montana|2016|spring,Barley,Montana,2016,heat,0.03666062289387567,0.0,0.02910414405137741,0.3439889230769162,-1.96217552381899e-14,-4.683753385137379e-16
Barley|Montana|2016|spring,Barley,Montana,2016,drought,0.04516042830223321,0.0,0.02910414405137741,0.3439889230769162,-1.96217552381899e-14,-4.683753385137379e-16
Barley|Montana|2016|spring,Barley,Montana,2016,frost_cold,-0.026031387186159133,0.026031387186159133,0.02910414405137741,0.3439889230769162,-1.96217552381899e-14,-4.683753385137379e-16
