row_id,max_abs_reconstruction_error,predicted_residual,observed_residual,same_sign
Barley|Colorado|2016|spring,8.271161533457416e-15,0.20949014122422643,-0.5095273846155033,False
Barley|Colorado|2017|spring,1.1379786002407855e-14,0.07111509886030035,-0.45714365811976965,False
Barley|Colorado|2018|spring,3.608224830031759e-16,0.014492679344668824,0.13324006837596336,True
Barley|Colorado|2019|spring,5.245803791353865e-15,0.04729174550330459,-0.35237620512830325,False
Barley|Colorado|2020|spring,1.8596235662471372e-15,0.03311909421710354,-0.08479247863257022,False
Barley|Colorado|2021|spring,1.1102230246251565e-16,0.052454092165156084,-2.023008752136837,False
Barley|Colorado|2022|spring,3.2612801348363973e-15,0.020866880083453963,-2.1320250256411324,False
Barley|Colorado|2023|spring,1.8041124150158794e-16,-0.07990595803513377,-1.1650412991453987,True
Barley|Colorado|2024|spring,7.0915495697931874e-15,0.11536032700540293,-0.5208575726496658,False
Barley|Colorado|2025|spring,4.07486544506952e-15,0.006752867445533444,-1.6520738461539324,False
Barley|Kansas|2018|spring,4.010680676458378e-15,-0.11299138269395972,-0.6520192136752152,True
Barley|Kansas|2019|spring,1.6514567491299204e-15,0.028776305260474488,-0.5528432820512841,False
Barley|Kansas|2020|spring,2.192690473634684e-15,0.13402223311486733,0.40713264957265016,True
Barley|Kansas|2021|spring,4.232725281383409e-15,-0.10157764244586345,1.2058085811965813,False
Barley|Kansas|2022|spring,2.9837243786801082e-15,-0.08529231783679744,-0.5243154871794877,True
Barley|Kansas|2023|spring,1.5126788710517758e-15,-0.08764488772729769,-0.8017395555555566,True
Barley|Kansas|2024|spring,8.326672684688674e-17,-0.11158616612739565,1.6647363760683778,False
Barley|Kansas|2025|spring,4.142519660632615e-15,0.03857044966047053,0.36501230769230864,True
Barley|Minnesota|2016|spring,1.762479051592436e-15,0.10517859613896041,0.2596310769230761,True
Barley|Minnesota|2017|spring,9.832412661836543e-15,0.05304586180928239,0.786356170940171,True
Barley|Minnesota|2018|spring,1.086630785351872e-14,0.0619572193495184,0.775081264957266,True
Barley|Minnesota|2019|spring,9.159339953157541e-16,-0.06744962556139478,0.2796063589743576,False
Barley|Minnesota|2020|spring,1.2850831510036187e-14,0.17077446054017373,-0.8077685470085472,False
Barley|Minnesota|2021|spring,3.885780586188048e-16,-0.0798780999513135,-0.388643452991452,True
Barley|Minnesota|2022|spring,1.5543122344752192e-15,-0.08127458731727377,0.5147816410256429,False
Barley|Minnesota|2023|spring,6.4965394175331426e-15,-0.00588424954106859,0.6111067350427382,False
Barley|Minnesota|2024|spring,1.5265566588595902e-15,0.09683251202509346,0.38463182905983295,True
Barley|Minnesota|2025|spring,3.469446951953614e-15,0.19764717246492594,0.6423569230769282,True
Barley|Montana|2016|spring,4.683753385137379e-16,0.02910414405137741,0.3439889230769162,True
Barley|Montana|2017|spring,1.4432899320127035e-15,-0.18967507420134672,-0.15672813675214714,True
Barley|Montana|2018|spring,1.0998146837692957e-14,0.05834031855716103,0.09575480341879716,True
Barley|Montana|2019|spring,8.049116928532385e-16,0.21461495983674683,0.24063774358973422,True
Barley|Montana|2020|spring,3.892719480091955e-15,-0.04871481480095749,0.43942068376067134,False
Barley|Montana|2021|spring,1.304512053934559e-15,-0.2159439096873657,-0.9221963760683844,True
Barley|Montana|2022|spring,4.6351811278100286e-15,-0.1622232338659768,-0.7773134358974474,True
Barley|Montana|2023|spring,5.689893001203927e-15,-0.05032550405915829,-0.3634304957265031,True
Barley|Montana|2024|spring,1.3385126340637044e-14,-0.04392581484740475,-0.27234755555556633,True
Barley|Montana|2025|spring,2.789435349370706e-15,0.11880062177644168,-0.12746461538462217,False
Barley|North Dakota|2016|spring,8.798517470154366e-15,0.10748522739939123,0.25977169230768604,True
Barley|North Dakota|2017|spring,3.4416913763379853e-15,-0.26283964028661605,0.1263450940170867,False
Barley|North Dakota|2018|spring,1.6514567491299204e-15,-0.08341853449304563,0.584718495726487,False
Barley|North Dakota|2019|spring,8.326672684688674e-16,0.1111387390642616,0.4512918974358944,True
Barley|North Dakota|2020|spring,1.3600232051658168e-15,-0.23394220007857963,-0.058734700854705224,True
Barley|North Dakota|2021|spring,7.216449660063518e-16,-0.2123309608501239,-0.730261299145305,True
Barley|North Dakota|2022|spring,2.581268532253489e-15,-0.0655724938561371,0.42761210256410287,False
Barley|North Dakota|2023|spring,5.835609773185979e-15,0.019198323559082457,0.2941855042735031,True
Barley|North Dakota|2024|spring,5.662137425588298e-15,0.070963362740531,0.42975890598290345,True
Barley|North Dakota|2025|spring,2.7087707077377843e-15,0.007452319048560097,0.6191323076923112,True
Barley|South Dakota|2018|spring,6.938893903907228e-17,0.06159117384162116,0.5849523076923187,True
Barley|South Dakota|2019|spring,8.1601392309949e-15,-0.13158218123033577,-0.05695076923075826,True
Barley|South Dakota|2020|spring,4.147723831060546e-15,-0.005238445213310086,0.0005461538461655202,False
Barley|South Dakota|2021|spring,6.4791921827733745e-16,-0.004559282085669028,-1.2869569230769113,True
Barley|South Dakota|2022|spring,2.248201624865942e-15,-0.12044158812487755,0.5459400000000123,False
Barley|South Dakota|2023|spring,1.7069679003611782e-15,0.03195018467957455,0.44203692307693565,True
Barley|South Dakota|2024|spring,1.3029508028061798e-14,0.0020467987961287635,0.7147338461538597,True
Barley|South Dakota|2025|spring,9.686695889854491e-15,-0.1709416561457145,0.34183076923078337,False
Barley|Washington|2016|spring,1.6653345369377348e-15,-0.154202781623957,0.6643498461538346,False
Barley|Washington|2017|spring,2.4147350785597155e-15,-0.09585371948269317,-0.6376738119658238,True
Barley|Washington|2018|spring,1.5543122344752192e-15,-0.2533201719239182,0.4277025299145176,False
Barley|Washington|2019|spring,4.718447854656915e-16,-0.019952972257855327,0.2555788717948584,False
Barley|Washington|2020|spring,1.339206523454095e-15,0.025789476344875932,1.3208552136752,True
Barley|Washington|2021|spring,2.3314683517128287e-15,-0.5080643372863436,-1.4875684444444555,True
Barley|Washington|2022|spring,1.0130785099704553e-15,-0.058381272214644765,0.976607897435886,False
Barley|Washington|2023|spring,4.163336342344337e-16,-0.09471115729168574,-0.7020157606837731,True
Barley|Washington|2024|spring,9.43689570931383e-16,-0.311744478330572,-0.013239418803431935,True
Barley|Washington|2025|spring,6.106226635438361e-16,-0.29531335566241357,-0.9386630769230906,True
Canola|Minnesota|2016|spring,1.6514567491299204e-15,0.07825096612509123,-0.007122807017545307,False
Canola|Minnesota|2017|spring,1.0103029524088925e-14,0.07862304748607019,0.39062017543859673,True
Canola|Minnesota|2018|spring,9.58955137519979e-15,0.09100998522610043,0.3399631578947391,True
Canola|Minnesota|2019|spring,7.73686670285656e-16,-0.01613936128374538,0.5470061403508737,False
Canola|Minnesota|2020|spring,1.4613310561628623e-14,0.11741972387263541,-0.26585087719298395,False
Canola|Minnesota|2021|spring,2.2065682614424986e-15,-0.07648133304280581,-0.1484078947368419,True
Canola|Minnesota|2022|spring,2.7200464103316335e-15,-0.06385421959568419,0.6191350877192932,False
Canola|Minnesota|2023|spring,2.883977778811442e-16,-0.003005461063787681,0.6581780701754352,False
Canola|Minnesota|2024|spring,8.326672684688674e-17,0.1375807065787516,0.15912105263157716,True
Canola|Minnesota|2025|spring,1.915134717478395e-15,0.13079404658475774,0.42236403508771936,True
Canola|Montana|2016|spring,1.1712852909795402e-14,0.0457429490954752,0.11610514705883856,True
Canola|Montana|2017|spring,3.3306690738754696e-16,-0.16353689217571682,-0.8248975490195913,True
Canola|Montana|2018|spring,4.9404924595819466e-15,0.051905542444165634,-0.5665002450980212,False
Canola|Montana|2019|spring,9.769962616701378e-15,0.1669559134485305,-0.22980294117645128,False
Canola|Montana|2020|spring,1.7208456881689926e-15,0.12520774095614212,-0.061105637254895484,False
Canola|Montana|2021|spring,1.3877787807814457e-15,-0.18294733667076388,-0.9124083333333255,True
Canola|Montana|2022|spring,3.3861802251067274e-15,-0.12582100175013386,-0.7998110294117553,True
Canola|Montana|2023|spring,5.43315392675936e-15,-0.03195730312448937,-0.39581372549018545,True
Canola|Montana|2024|spring,4.503342143635791e-15,-0.0335094089073903,-0.8660164215686152,True
Canola|Montana|2025|spring,5.898059818321144e-15,0.10171772737090437,-0.6862191176470454,False
Canola|North Dakota|2016|spring,2.4077961846558082e-15,0.06229092761627103,0.18139300000000302,True
Canola|North Dakota|2017|spring,2.7755575615628914e-16,-0.156610496108454,-0.10666138461537678,True
Canola|North Dakota|2018|spring,2.1510571102112408e-15,-0.07124432112607162,0.27778423076923575,False
Canola|North Dakota|2019|spring,9.686695889854491e-15,0.0696357662303198,0.07932984615384875,True
Canola|North Dakota|2020|spring,1.3322676295501878e-15,-0.12878759658587705,0.2508754615384685,False
Canola|North Dakota|2021|spring,5.218048215738236e-15,-0.139512769482262,-0.47437892307691865,True
Canola|North Dakota|2022|spring,4.739264536368637e-15,-0.03133622899484841,0.044566692307693945,False
Canola|North Dakota|2023|spring,6.3976601794024646e-15,0.03680098228829011,0.014312307692314175,True
Canola|North Dakota|2024|spring,1.124100812432971e-15,0.04388412303143051,0.05135792307692677,True
Canola|North Dakota|2025|spring,1.844011054963346e-15,0.010828347665379944,0.32370353846153943,True
Canola|Oklahoma|2016|spring,1.7024576193236385e-14,0.02292476971238768,0.6501000000000023,True
Canola|Oklahoma|2017|spring,2.527492104498208e-15,0.01163992929384924,0.4523714285714402,True
Canola|Oklahoma|2018|spring,1.3877787807814457e-15,0.12970988945377848,0.17614285714287803,True
Canola|Oklahoma|2019|spring,5.898059818321144e-15,0.06737557093722081,0.852714285714316,True
Canola|Oklahoma|2020|spring,2.250977182427505e-14,0.03764145254272629,1.0696857142857539,True
Canola|Oklahoma|2021|spring,4.355196758787372e-14,0.026492916180401272,1.1745571428571917,True
Canola|Oklahoma|2022|spring,2.609024107869118e-15,0.12511322350935533,0.30432857142862946,True
Canola|Oklahoma|2023|spring,5.5164206536062466e-15,0.03995936472350194,0.4989000000000674,True
Canola|Oklahoma|2024|spring,9.020562075079397e-16,0.05826974508149909,1.7021714285714769,True
Canola|Oklahoma|2025|spring,1.1934897514720433e-15,0.06743506387870955,0.9440428571429147,True
Canola|Washington|2016|spring,9.992007221626409e-16,-0.14908815814481519,1.2553899999999967,False
Canola|Washington|2017|spring,1.5265566588595902e-16,-0.06544899699320736,1.143280000000023,False
Canola|Washington|2018|spring,1.887379141862766e-15,-0.23327498081238374,1.513170000000049,False
Canola|Washington|2019|spring,8.083811398051921e-16,-0.0218951190576297,1.9391600000000753,False
Canola|Washington|2020|spring,1.8665624601510444e-15,-0.011532785107004053,2.499550000000044,False
Canola|Washington|2021|spring,2.831068712794149e-15,-0.32264931909063777,1.4795400000000705,False
Canola|Washington|2022|spring,1.1171619185290638e-15,-0.052372503802295814,2.3986300000000966,False
Canola|Washington|2023|spring,1.3600232051658168e-15,-0.053769545747459624,2.5780200000001225,False
Canola|Washington|2024|spring,1.0547118733938987e-15,-0.21542902359057003,3.0263100000001484,False
Canola|Washington|2025|spring,2.7755575615628914e-16,-0.2584513172375297,2.9479000000001747,False
Oats|Colorado|2016|spring,4.107825191113079e-15,0.13245161805553113,0.3700559999999782,True
Oats|Colorado|2017|spring,2.437286483747414e-15,-0.009809011894612054,-0.18478030769233067,True
Oats|Colorado|2018|spring,9.488937413593135e-16,0.011155756944416641,-0.739616615384632,False
Oats|Illinois|2016|spring,1.0963452368173421e-14,-0.03879367473385857,0.15521876923075606,False
Oats|Illinois|2017|spring,1.3183898417423734e-14,0.12339140705173642,0.06405805128203834,True
Oats|Illinois|2018|spring,4.177908019542542e-14,0.049104317873812205,0.18809733333332757,True
Oats|Illinois|2019|spring,9.33975119465913e-15,-0.009217823792001097,-0.47696338461539023,True
Oats|Illinois|2020|spring,3.2737701438634303e-14,0.0664634244360113,-0.7475241025641082,False
Oats|Illinois|2021|spring,1.7034984534092246e-15,0.004829961058615412,0.12971517948717404,True
Oats|Illinois|2022|spring,1.6903145549918008e-14,0.08964066647359001,0.1102544615384562,True
Oats|Illinois|2023|spring,2.3765711620882257e-14,0.05764231071560899,0.3417937435897387,True
Oats|Illinois|2024|spring,1.1157741397482823e-14,0.1280853917684011,0.42993302564102054,True
Oats|Illinois|2025|spring,2.8727020762175925e-15,0.07708273273687305,0.6257723076923027,True
Oats|Iowa|2016|spring,3.0531133177191805e-16,-0.03288238419367035,0.16343753846153763,False
